word,count
तवद्विधॊ,7
समुद्र,7
परियः,7
अभ्यवादयत,7
यूयं,7
हीना,7
महॊदधिः,7
यशः,7
गिरिम,7
बुध्यते,7
महागजः,7
करिष्यन्ति,7
वालिना,7
वालिनः,7
अवैक्षत,7
हनुमता,7
यथेष्टं,7
उपादाय,7
सुस्राव,7
धरणीं,7
ववौ,7
चॊभौ,7
कृत्यं,7
कृत्यम,7
दुःखिता,7
समृतः,7
पुत्रक,7
कामः,7
परधर्षयितुम,7
नियतॊ,7
सुरा,7
रावणिम,7
विप्रदुद्रुवुः,7
जनस्थानं,7
जनस्थाने,7
निशाचरैः,7
सनेहात,7
बाणम,7
युगान्ताग्निर,7
आसीन,7
अकल्पयत,7
समुत्पत्य,7
सलिले,7
अन्यद,7
शयने,7
दण्डॊ,7
चकाशिरे,7
परजापतिः,7
नेतुं,7
नेतुम,7
वीराः,7
भवद्भिः,7
वरयाम,7
अध्यास्ते,7
चक्रुस,7
साम्प्रतम,7
लक्ष्मणाय,7
महीपतिम,7
शासनं,7
कुलस्य,7
सुबहून,7
दरक्ष्यसे,7
उपागमन,7
विव्यथे,7
चेति,7
आत्मनॊ,7
ऽसमीति,7
दण्डेन,7
कुम्भकर्णः,7
समॊ,7
तथापरे,7
अमृतं,7
शरांश,7
निपेतुः,7
कषन्तुम,7
वालिनम,7
समं,7
समम,7
भरातृभिः,7
दयौर,7
आसीनं,7
सचिवान,7
खं,7
तयॊः,7
परभया,7
रक्षॊभिर,7
कुतॊ,7
महाकायं,7
अनुत्तमाम,7
भूतैर,7
एतान,7
जगामाशु,7
यथापुरम,7
मिथ्या,7
सौमित्रिः,7
शिरः,7
शिरॊ,7
नयामि,7
अस्माद,7
वनौकसाम,7
गुणैः,7
कुमारम,7
लप्स्यसे,7
नयपातयत,7
सफलं,7
सुमन्त्रम,7
शॊकं,7
शॊकम,7
पराप्तौ,7
दरक्ष्यथ,7
समपद्यत,7
मासान,7
ननन्द,7
अरिंदमः,7
कपिकुञ्जरः,7
परतिज्ञां,7
सहलक्ष्मणम,7
भवत्य,7
दुर्गं,7
दवौ,7
आप्लुत्य,7
रुदन,7
परिपप्रच्छ,7
दशाननम,7
जवलन,7
शतसहस्राणि,7
परायम,7
घॊरम,7
संनिधौ,7
पुरुषॊत्तमः,7
मुनयः,7
पुरुषॊत्तमम,7
चक्रं,7
विक्रमेण,7
तिष्ठन्ति,7
सथिते,7
सशरीरॊ,7
कानने,7
भूतले,7
तस्यां,7
तस्यास,7
ताभ्यां,7
राक्षसेश्वरः,7
सवागतं,7
आलयम,7
सूर्य,7
लॊकॊ,7
लॊका,7
पृथिवीपतिः,7
भवन्ति,7
सुमित्रां,7
खरश,7
सुराणां,7
मन्युर,7
निपातितः,7
निर्जिताः,7
दक्षिणा,7
परैः,7
परययुः,7
विभॊ,7
पश्यति,7
पश्यतः,7
शुभाम,7
आकाशे,7
अन्यत्र,7
पश्येयं,7
पर्वणि,7
परविष्टा,7
हस्ते,7
सरः,7
मासं,7
परॊ,7
युद्धम,7
शक्यॊ,7
शब्देन,7
तुल्यॊ,7
राक्षसाश,7
समास्थाय,7
पर्याप्तं,7
सुदुःखितः,7
एषॊ,7
बाला,7
दृष्टॊ,7
तादृशं,7
गृहम,7
वयवर्धत,7
जयेष्ठॊ,7
दत्तम,7
परहस्तं,7
अस्त्व,7
वक्षसि,7
धर्मतः,7
तिष्ठेति,7
अनामयम,7
चरितं,7
विदित्वा,7
मृगः,7
यस्मिन,7
नृपात्मज,7
विधीयताम,7
दर्शय,7
तुमुलः,7
धर्मभृतां,7
धिक,7
पार्थिवम,7
विपुलां,7
भरतम,7
भरतस,7
शक्तः,7
पञ्च,7
दुरासदम,7
सायकैः,7
खयातॊ,7
चायं,7
तवरया,7
मुनिपुंगवम,7
पापम,7
रथेन,7
सूतः,7
अकारयत,7
सागरस्येव,7
समारुह्य,7
यथाकामं,7
दण्डकान,7
मत्तः,7
वाचम,7
सुप्ता,7
परमया,7
पावकं,7
बाधते,7
गदया,7
कथितं,7
ऊर्ध्वं,7
राक्षस्यॊ,7
विख्यातॊ,7
अविज्ञाय,7
शयानं,7
परमुखे,7
सर्वास,7
सर्वां,7
यथावत,7
दुष्करं,7
वीर्यम,7
सख्यं,7
भीमम,7
भूतं,7
पार्श्वतः,7
इवानलः,7
देहं,7
महात्मभिः,7
समुद्रम,7
अपश्यद,7
करिष्ये,7
मार्गितव्यस,7
करुद्धस,7
महाभागं,7
ऽगनिर,7
परभा,7
यान्ति,7
चाहम,7
मुष्टिना,7
पूजयाम,7
परतिगृह्य,6
विलपन,6
पुरस्तात,6
पर्वतान,6
इमम,6
भवत्या,6
हर्षं,6
नृशंसस्य,6
परिवार्य,6
विजानाति,6
परशशंस,6
वासम,6
अग्रे,6
समागतः,6
देवतानां,6
यश,6
आकाशं,6
निश्चयम,6
दविजाः,6
गिरौ,6
आगमनं,6
महाबलौ,6
नभश,6
नभः,6
सथास्यति,6
वधः,6
देवसंकाशं,6
समरेष्व,6
अवेक्षसे,6
देशः,6
यज्ञस्य,6
तीरम,6
अध्वानं,6
जातु,6
जाता,6
आयान्तं,6
सहितौ,6
वयाहर्तुम,6
दिव्यां,6
मूर्छितः,6
यथार्हम,6
पराप्ताः,6
पितॄन,6
वासवं,6
वनवासाय,6
परचिच्छेद,6
आख्यातुं,6
उत्पाटयाम,6
संप्राप्तॊ,6
शूरं,6
वानरमुख्यानां,6
सर्वभूतहिते,6
नरेश्वर,6
तपॊधनम,6
पराविशद,6
भीमैर,6
नैतद,6
मानसं,6
सुग्रीवाय,6
कवचं,6
धर्म्यं,6
बभूवुः,6
विवशा,6
तास,6
परां,6
सर्वत्र,6
कपेः,6
महाप्राज्ञॊ,6
अर्थे,6
सप्त,6
दविजः,6
पराप्स्यसे,6
एकां,6
पृथिवी,6
धनुश,6
याश,6
संज्ञां,6
नान्यं,6
सारथिं,6
अनुज्ञातुम,6
सहस्रेण,6
महावेगं,6
यस्मात,6
अन्तरं,6
बाणेन,6
अनुमान्य,6
सर्वभूतेषु,6
परहृष्टवत,6
दातुं,6
अपरे,6
गॊदावरीं,6
पराप्स्यसि,6
मात्रा,6
उत्ससर्ज,6
परमर्षयः,6
वरुणालयम,6
जानकीं,6
शूर्पणखा,6
परिषस्वजे,6
मुनेः,6
धन्वी,6
विष्णुं,6
वनवासस्य,6
सर्वेषाम,6
अस्माकम,6
आत्मा,6
तरातारं,6
शरेयॊ,6
शरेष्ठः,6
केवलं,6
रौद्रं,6
पराप्तकालं,6
पराणैः,6
पुत्रे,6
पुत्रौ,6
निवेशनम,6
वचनान,6
परत्ययं,6
परचक्रमे,6
नियतं,6
वाक्यकॊविदम,6
वसुधां,6
नागसहस्रस्य,6
दृष्टिं,6
देवता,6
परत्यपद्यत,6
बाणं,6
अधर्मॊ,6
पादुके,6
पर्वतं,6
परमदा,6
तांस,6
दुरात्मना,6
कथयस्व,6
अव्यग्रं,6
नारी,6
नगराणि,6
अन्यं,6
शयनं,6
तापसान,6
विक्रम्य,6
दवितीयं,6
जीवामि,6
मायां,6
महात्मने,6
शिलाः,6
महीपतिः,6
बरवीम्य,6
आलम्ब्य,6
परतापवान,6
शरवर्षेण,6
करॊमि,6
परदीयताम,6
शरम,6
शरं,6
कर्मणः,6
गमनायॊपचक्रमे,6
हतौ,6
वरज,6
वरय,6
राघवस,6
विज्ञाय,6
धारयिष्यति,6
वन्यं,6
पम्पां,6
अवतीर्य,6
निषसाद,6
भजस्व,6
पतन्ति,6
अन्नम,6
सहस्रधा,6
सुप्रीतॊ,6
सरांसि,6
आसीनम,6
अवाप्स्यसि,6
परसुप्ता,6
अवस्थितम,6
मन्दाकिनीं,6
वज्रं,6
आहारयत,6
कर्तव्यम,6
गतं,6
विदधे,6
आविध्य,6
समाधाय,6
अपतद,6
परिवृतॊ,6
भास्करम,6
ऽनघ,6
पराञ्जलयॊ,6
पराणिनॊ,6
अगस्त्यं,6
शाश्वतम,6
विविधाः,6
शक्ष्यामि,6
तुभ्यं,6
विमानम,6
शिरश,6
तरस्ता,6
नौ,6
वनॊद्देशे,6
भार्याम,6
नावबुध्यते,6
शर्म,6
ऽसम्य,6
गुणैर,6
बलीयसा,6
करॊधेन,6
हनिष्यामि,6
आश्रमपदं,6
विनिःश्वस्य,6
यान्तं,6
पराप्तः,6
पराप्ता,6
निशितान,6
उष्णं,6
पूरयाम,6
आगमत,6
दवाव,6
कषयं,6
तपस्विनः,6
शत्रुघ्नं,6
अरिंदमम,6
यथैव,6
सचिवैर,6
मृत्युं,6
पुण्ये,6
संजज्ञे,6
ऽङगदः,6
धर्मश,6
अथॊवाच,6
रामाद,6
आपन्नः,6
यास्यामि,6
शनैः,6
गम्यतां,6
शवः,6
सौमित्रिणा,6
दवारि,6
चैतद,6
विगतज्वरः,6
तरिभिः,6
शेरते,6
रक्ष,6
आजग्मुः,6
आजग्मुर,6
विनाशॊ,6
एकम,6
एकस,6
राक्षसौ,6
कैकेय्याः,6
तयक्ष्यामि,6
करॊम्य,6
कौतूहलं,6
शतशस,6
नान्यथा,6
ते;,6
नर्दतां,6
वरुणस्य,6
निजघान,6
वशं,6
भगिनी,6
गात्राणि,6
आयतम,6
पुष्पकेण,6
मातॄणां,6
जगाद,6
समन्वितः,6
सस्वजे,6
जानामि,6
हरीणां,6
सद्यः,6
सद्यॊ,6
पार्श्वम,6
भवन्तः,6
ववृधे,6
सूर्यः,6
सूर्यॊ,6
सखे,6
अग्निर,6
एक,6
शत्रुं,6
खरस,6
अकाले,6
विष्णॊर,6
निपातितम,6
कामरूपिणाम,6
आचक्ष्व,6
सम्यग,6
संगताः,6
शरण्यं,6
आकाशम,6
कषणेन,6
बभूवतुः,6
सत्येन,6
जनस्य,6
पतितॊ,6
देवॊ,6
चन्द्रमा,6
सभार्यः,6
पराप्स्यति,6
कार्याणि,6
हेतॊर,6
रिपॊः,6
रॊषेण,6
परतिज्ञा,6
वयथिता,6
शरवर्षैर,6
जनकात्मजे,6
राज्ञश,6
भक्षयिष्यामि,6
लब्ध्वा,6
महाभाग,6
चॊदयाम,6
पुरुषर्षभः,6
चुक्षुभे,6
दाशरथी,6
पराणिनां,6
अभ्यवर्षत,6
देवानाम,6
रावण,6
विपर्ययः,6
मन्त्रिणॊ,6
अशॊभत,6
विधूम,6
तॊयं,6
संचिन्त्य,6
शुभैः,6
वयक्तम,6
भक्षयन,6
उक्तॊ,6
शरमं,6
विचरन्ति,6
विद्रवन्ति,6
चिन्ताम,6
गात्रेषु,6
मूलं,6
कुशली,6
कुशलम,6
रजनीं,6
सारथे,6
भरतश,6
शक्तॊ,6
निशाचर,6
जानासि,6
निर्ययुर,6
सुतान,6
नृपः,6
विहायसं,6
लॊकाः,6
सायकैर,6
हनुमन,6
ताश,6
समये,6
समयॊ,6
अनुजग्मुर,6
निशितं,6
आगतॊ,6
सुतॊ,6
परस्परं,6
आजहार,6
दुर्धर्षा,6
दुर्धर्षं,6
लक्ष्मणस,6
मानद,6
विविशुर,6
विविशुः,6
तूष्णीम,6
बहूनि,6
तवयाहं,6
ईदृशं,6
मध्येन,6
परमप्रीतः,6
कीर्तिर,6
राजर्षेर,6
महाभागां,6
रिपुं,6
दुःखतरं,6
ननु,6
देवास,6
भावं,6
मुमुचुर,6
सत्रिया,6
सत्रियॊ,6
विशालाक्षी,6
महार्हाणि,6
दहति,6
आसुः,6
तेनैव,6
तरयाणाम,6
पेतुर,6
इवॊत्थितः,6
सर्वस्य,6
ददाह,6
शॊकसागरे,6
जायते,6
गमनाय,6
शिखरे,6
संदधे,6
भूत,6
गङ्गाम,6
हिते,6
सर्वाम,6
राक्षसीं,6
वानरानीकं,6
काम,6
इवॊदितः,6
नाहम,6
बहवः,6
इदानीम,6
विश्रान्तः,6
ऽमबरे,6
शरॊतुं,6
आर्य,6
करुद्धं,6
पृथिव्याम,6
अन्तःपुरं,6
अश्रूणि,6
दुराधर्षं,6
उदैक्षत,6
अनन्तरम,6
धृतिमान,6
