word,count
परव्राजनं,3
वरुणालयः,3
नगरान,3
लुलितं,3
शुश्रूषा,3
अतीतं,3
तथापि,3
राजपुत्रं,3
आसनं,3
रावणे,3
परहृष्टेनान्तरात्मना,3
परमॊद्विग्ना,3
विषण्णवदनॊ,3
नाशयाम्य,3
परयाणे,3
सुदुःखार्ता,3
सत्यविक्रमम,3
सत्यविक्रमः,3
निमित्तान्य,3
तवन,3
गॊभिर,3
बाष्पगद्गदया,3
कमलपत्राक्षीम,3
मधुना,3
वृद्धैः,3
ऽनुजगाम,3
अवगच्छामि,3
अतः,3
संग्रामं,3
अतश,3
भूतिम,3
रजनीचरान,3
शरुतवान,3
सफीतां,3
लॊकांश,3
परमदाः,3
पावकैः,3
दवारे,3
ममाज्ञया,3
नरेन्द्रम,3
आश्रिते,3
आश्रिता,3
भविष्यन्त्य,3
सहायं,3
मुनिना,3
भूषणैश,3
बभुः,3
निवेशयाम,3
वैवाहिकं,3
सुरसुतॊपमा,3
कपिकुञ्जराः,3
जगृहुस,3
नियताहारं,3
तरिभिश,3
तीव्रा,3
नाशयाम,3
विशेषं,3
चिन्तापरॊ,3
शूरैर,3
हनूमांस,3
एकश,3
निनादं,3
राक्षसे,3
छरुतम,3
घातयिष्यति,3
करीडति,3
नयपतत,3
नास्य,3
मुक्त्वा,3
मुनिशार्दूल,3
चक्षुषी,3
परशशंसुर,3
चापानि,3
परशशंसुः,3
परष्टुम,3
पीडयाम,3
नीलमेघनिभं,3
निमित्ते,3
महाराजं,3
मुनीन,3
जीवसि,3
अनुप्राप्ताः,3
परतिपूज्य,3
पण्डितः,3
राजानश,3
अनिवर्तिनाम,3
यक्षा,3
मुहूर्ताद,3
अधिगच्छति,3
वनचारिणाम,3
अपराधं,3
धरुवॊ,3
चाद्यैव,3
उत्पपाताथ,3
सचिवं,3
भवन,3
अवर्तत,3
जानन,3
दृष्टिर,3
अष्टौ,3
अस्त्रेण,3
वनवासिनः,3
यौवनं,3
शतशश,3
वानरॊत्तमाः,3
सज्जं,3
मारुतिम,3
ऋश्यमूकं,3
भरद्वाजम,3
विनष्टं,3
गृह्यताम,3
परदिशश,3
ददर्शाश्रमम,3
नृपाः,3
ईरितम,3
महावेगान,3
इवॊडुराट,3
शयानॊ,3
परकृतयॊ,3
वितिमिरं,3
अमित्राणां,3
शरॊत्तमैः,3
विस्मिताः,3
कुशिकात्मजः,3
सरय्वां,3
परेतकार्याणि,3
विशिखैर,3
राष्ट्राणि,3
दैवेन,3
आस्थितॊ,3
आस्थितम,3
बुद्धिम,3
सुहृद्भिर,3
तवेदं,3
आज्ञापयतु,3
दिदृक्षया,3
वरवर्णिनी,3
संप्रययौ,3
सवकं,3
शॊककर्शिता,3
पराजिताः,3
वायुवेगैर,3
महापार्श्वमहॊदरौ,3
शून्या,3
शून्यम,3
अनुज्ञाता,3
शून्ये,3
अकरॊद,3
युष्माभिः,3
वसुधाधिपः,3
महारण्ये,3
इवाम्बरात,3
मुखे,3
निहतौ,3
वयवतिष्ठत,3
तनुम,3
परमकॊ,3
दुःखाम्बुसंरॊधात,3
पुष्पैश,3
हन्त,3
तस्याश,3
तस्याम,3
मदं,3
कपिम,3
आश्रय,3
अबला,3
बाणैस,3
जयतां,3
निजग्राह,3
महावीर्यान,3
बहून्य,3
अन्वयुर,3
राक्षसेश्वरम,3
सानुजः,3
पलुतः,3
पलवने,3
मृदुर,3
परिजग्राह,3
विरूपाक्षश,3
रूपाणि,3
अतुलां,3
धूमाग्रं,3
लॊकः,3
संहृष्टाः,3
सुश्रॊणी,3
दवाःस्थं,3
रावणाद,3
सरस्वती,3
अमर्षणः,3
निशितैर,3
ननर्द,3
परतिष्ठितः,3
परतिलभ्य,3
विप्रियम,3
ऽतयर्थं,3
नृपतिं,3
हर्तुम,3
भवन्तं,3
रतिर,3
भवन्तम,3
तीक्ष्णा,3
हृष्टौ,3
एवाभ्यधावन्त,3
शशी,3
सूर्यं,3
रक्षःसु,3
कैश,3
जहृषिरे,3
युवाभ्यां,3
कार्मुकं,3
मानुषेभ्यॊ,3
कार्मुकम,3
दैवम,3
पास्यन्ति,3
उत्तरे,3
अग्निम,3
जयॊत्स्नाम,3
पन्थाः,3
वयतिक्रम्य,3
राहुश,3
राहुर,3
तराहि,3
चेरुर,3
रत्नैर,3
देवपतिर,3
गॊषु,3
चास्मै,3
सत्यविक्रम,3
कबन्धॊ,3
चास्मि,3
युक्ते,3
युक्तस,3
इच्छावः,3
वाहिनीम,3
बाहवः,3
परमाहवे,3
अवाप्तवान,3
दीप्तान,3
विस्फारयन,3
अनुपालय,3
विष्णॊश,3
सूर्यस्य,3
विराजयन,3
दाशरथाय,3
शैलान,3
मृत्युवशं,3
परियस्य,3
दूरे,3
दूरम,3
दूरं,3
नियतेन्द्रियः,3
विदितात्मना,3
गमिष्यथ,3
राजभवनं,3
पुत्रयॊर,3
पण्डितमानिनः,3
युद्धाद,3
भास्वरम,3
वयॊम,3
तॊमरैः,3
सपत्नीनां,3
विधाय,3
तरिशिरास,3
नयवेदयद,3
ऽभिजगाम,3
सथाप्य,3
वरीडितॊ,3
दक्षिणम,3
समानय,3
करिष्यामीति,3
दक्षिणॊ,3
वज्रवेगेन,3
तवहेतॊर,3
हन्ता,3
महावनम,3
अभिवर्तन्ते,3
महारथः,3
परिष्वज्येदम,3
दत्तस,3
पश्यते,3
निदेशं,3
दवितीय,3
शरण्या,3
देवताश,3
देवतास,3
जनकसुता,3
समक्षं,3
परयतमानस्य,3
मानुषाद,3
यास्यति,3
अभिपेतुः,3
शरवर्षं,3
पद्मानि,3
भॊगांश,3
दरुमैः,3
मृत्युकाले,3
चान्यानि,3
अभिसंवृतः,3
परकम्पते,3
हरीश्वर,3
संभ्रान्ता,3
गमिष्यथः,3
नाविद्वान,3
जटायुषा,3
शुभौ,3
इवाग्निना,3
आर्येण,3
शक्र,3
राक्षसेश्वर,3
पतितः,3
सर्पं,3
परविष्टौ,3
मर्माणि,3
करॊधं,3
मनॊरथम,3
कम्पयन,3
वृक्षेषु,3
महर्षिः,3
सिद्धाश,3
परतस्थिरे,3
शॊकपरायणः,3
हयमेधेन,3
देवम,3
पदातयः,3
दिशागजं,3
गृह्णन्ति,3
अङ्ग,3
परच्छादयाम,3
अविशेषेण,3
सेतुना,3
सवबन्धुम,3
धवजाग्रे,3
सुप्तघ्नॊ,3
तीर्थं,3
दशग्रीव,3
कुर्मि,3
रजः,3
उषितॊ,3
शकुनैर,3
विष्णुः,3
विष्णुम,3
तॊयदं,3
जेतुं,3
सलीलम,3
इवातपापाये,3
वन्द्य,3
जनस्थानम,3
विचेरुर,3
शिरांस्य,3
दुद्राव,3
अभितॊ,3
अवाप,3
पर्याप्तः,3
मधॊर,3
यशस्करम,3
महावीर्याः,3
एकस्य,3
सुदुःखितम,3
निद्रां,3
बालं,3
मारुतस्यौरसः,3
जवलितं,3
नरास,3
नरान,3
कृतार्थेनान्तरात्मना,3
उपतस्थुर,3
अन्विष्य,3
कुब्जा,3
नान्यत्र,3
भैषीर,3
आसीनां,3
इतस,3
उत्तमं;,3
वक्षस्य,3
राज्येन,3
तूणी,3
नृशंसं,3
साक्षात,3
निग्रहः,3
घॊराः,3
घॊरां,3
नास्त्य,3
शॊचामि,3
निवत्स्यसि,3
नैष,3
असदृशं,3
पार्थिवस्य,3
वाक्यानि,3
लक्षये,3
दर्शनीयं,3
अभ्यर्च्य,3
दृष्टः,3
कृतार्थः,3
संशयं,3
बुद्धिमन्तॊ,3
रुधिरॊक्षितौ,3
समुदावहत,3
बाणानां,3
अरण्यानि,3
पराद्रवद,3
दुराधर्षाः,3
विधीयते,3
तरासाद,3
हरिसत्तमः,3
मृगीं,3
लक्ष्मणस्याग्रतॊ,3
नादान,3
शराः,3
तवत्सकाशं,3
कृच्छ्राद,3
दुःखाय,3
यथाक्रमम,3
वध्यमानॊ,3
शक्यते,3
निलयं,3
शबरी,3
पतिष्यन्ति,3
रिपून,3
बराह्मणान,3
दत्तौ,3
दत्तॊ,3
रामा,3
नृपतिर,3
बभाषिरे,3
परमामर्षी,3
अन्वेष्टुं,3
वचस,3
तवाद्य,3
पिहितं,3
इवावृताम,3
सुयुद्धं,3
वानरश्रेष्ठः,3
विनिहतं,3
पराणिनाम,3
रूपैर,3
पुरुषस्य,3
नरान्तकॊ,3
नगरे,3
हरिश्रेष्ठं,3
हरिसत्तम,3
जनितॊ,3
मुक्तवान,3
पलवंगमम,3
कान्ता,3
दन्तैश,3
पुत्रेति,3
अश्रुपूर्णाभ्यां,3
शची,3
सहायता,3
निर्जितॊ,3
शुभानि,3
यासां,3
वसुधातले,3
आघ्राय,3
वसुधातलम,3
करम,3
सृष्टः,3
गरहीतुं,3
दुर्मतेः,3
कुर्यात,3
कुर्यां,3
पराप्येव,3
वाल्मीकिः,3
ददुः,3
यमक्षयं,3
सुखानि,3
वेद्याम,3
विष्ठिताः,3
भार्यात्वं,3
अत्रानन्तरं,3
मासॊ,3
मासे,3
मासि,3
लघु,3
ताटका,3
आरॊपयत,3
जञातयॊ,3
शरुतॊ,3
भवनेषु,3
लक्ष्मीवान,3
सहसौमित्रिः,3
कुर्वन्तु,3
वदतॊ,3
कृतौ,3
जिघांसुर,3
दुःखानाम,3
उपासितुम,3
नॊत्तरं,3
तॊयम,3
अभीक्ष्णं,3
उपेयिवान,3
इवात्मानं,3
घॊरकर्मणः,3
नात्यर्थं,3
निवर्तय,3
विभीषणश,3
विभीषणं,3
शरजालेन,3
अम्बरात,3
सत्रीणाम,3
निरस्तॊ,3
नार्यॊ,3
तदैव,3
तदासीन,3
घॊरदर्शनम,3
विमानेन,3
सबलॊ,3
परिषदॊ,3
संतापॊ,3
अतिवर्तते,3
भगिनीं,3
पश्चिमं,3
कालस,3
रक्षस,3
परामृश्य,3
सवजनं,3
नयवारयत,3
उक्ता,3
उपारुहत,3
नयग्रॊधम,3
पर्यपृच्छत,3
नापराध्यति,3
यज्ञस्यान्ते,3
वधात,3
दृढम,3
मुदितौ,3
धिन,3
निहनिष्यामि,3
पार्थिवः,3
उग्रेण,3
सर्वात्मना,3
शेषम,3
चाभवंस,3
विपुलाम,3
पञ्चवटीं,3
आस्यं,3
शॊकाद,3
इवानिलम,3
पततां,3
देवलॊकम,3
महावीर्यौ,3
अजितेन्द्रियः,3
धन्या,3
शक्ता,3
उपेक्षसे,3
सुताम,3
मिथिलाम,3
भीमविक्रमः,3
सर्वराक्षसान,3
अभ्यभाषत,3
दुरासदे,3
परिकर्षति,3
नृपं,3
विहायसा,3
अनाथस्य,3
देववत,3
लॊकास,3
पर्वतॊपमैः,3
यातुधानाः,3
कृत्स्नां,3
उग्रं,3
सामिषं,3
महाबाहू,3
गाम,3
अपराजितम,3
वीर्यवान;,3
रामपत्नीं,3
बरह्मंस,3
राक्षसपुंगव,3
पराप्नुहि,3
तवापि,3
रमणीयं,3
परियचिकीर्षया,3
पुरुषार्थॊ,3
पतिव्रता,3
संगमं,3
मारुता,3
संश्रित्य,3
मन्दॊदरी,3
उत्तरीयं,3
सगणः,3
समयः,3
उच्चैर,3
अकृत्वा,3
पादैर,3
जुहाव,3
पतिताः,3
अलम,3
सुते,3
वीक्षमाणॊ,3
सचराचरम,3
नित्यदा,3
शत्रुघ्नाय,3
उपलक्षये,3
हरिपुंगव,3
महर्षे,3
शतानन्दॊ,3
उदैरयन,3
काञ्चनानि,3
शूरान,3
धूमकेतुना,3
इन्द्रं,3
भरातॄणां,3
सुसंक्रुद्धः,3
सानुमान,3
पर्वताग्रेषु,3
मलयं,3
गिरेस,3
संवृते,3
भाषितुम,3
सरॊषम,3
गृहीतॊ,3
वक्तव्यं,3
गन्धॊ,3
तनुमध्यमा,3
जनस्यास्य,3
यजस्व,3
कुर्वते,3
कषमः,3
परहृष्टः,3
पलवतां,3
मधुराक्षरम,3
समाश्लिष्य,3
दुहिता,3
समृद्धार्थः,3
कॊटिं,3
यमुनां,3
परतिपद्यताम,3
विभीषणेन,3
वायुश,3
वायुः,3
बाणौघान,3
निवेशं,3
मानुषेषु,3
दानं,3
पाद्यम,3
मेघजालानि,3
नारदं,3
भक्षयन्ति,3
ऽसमान,3
तेनेदं,3
परेक्षमाणा,3
मारुतात्मजम,3
किंकरः,3
बरह्मर्षे,3
भास्करेण,3
निष्क्रान्तॊ,3
सवे,3
विन्ध्यं,3
धैर्यम,3
धैर्यं,3
विभावसॊः,3
अन्यां,3
बरह्मशिरश,3
रतम,3
सुपर्णः,3
वाचं,3
वृत्रॊ,3
नृपतेः,3
परिक्षिप्य,3
चिल,3
वत्सला,3
आख्यातं,3
आख्याति,3
अस्म्य,3
एतस्य,3
यानेन,3
शक्ष्याम्य,3
आवेद्य,3
कन्याशतम,3
संयुगे;,3
वसिष्ठः,3
अव्यग्रम,3
अव्यग्रः,3
विद्रावयाम,3
पाप,3
नॊपलक्षये,3
परमप्रीतस,3
शास्ति,3
दशयॊजनम,3
पुष्करं,3
मरुद्गणैः,3
मनस्वी,3
चॊदिताः,3
चान्या,3
युवयॊः,3
विक्रॊशन्तीव,3
सथास्यन्ति,3
जीवेद,3
जानीमस,3
सुव्यक्तं,3
यतः,3
विकृष्य,3
शस्त्रं,3
सत्रियाः,3
सेतुबन्धनम,3
छिन्ना,3
रुद्ध्वा,3
भक्ष्यांश,3
आनीय,3
मृतं,3
कान्ताम,3
धनदॊ,3
कान्तां,3
शेकुः,3
बराह्मम,3
वायुसुतॊ,3
जनयिष्यसि,3
निर्जग्मुः,3
विध्वंसयति,3
सन्तः,3
अनुव्रताः,3
बभूवावस्थितस,3
पुरॊहितः,3
उत्पन्नॊ,3
मुमुचुः,3
मन्दरम,3
गिरिसानुषु,3
समवर्तत,3
तवरन,3
छद्मना,3
सत्रियं,3
सत्रियस,3
सत्रियश,3
समभिद्रवत,3
विशालाक्षॊ,3
फलान्य,3
धरण्याम,3
लवणाम्भसि,3
वेद्मि,3
परतिजानामि,3
अशिवं,3
करेणूनां,3
युवाम,3
यैर,3
भाषितम,3
विषमं,3
समावृताम,3
रम्भे,3
भीमतरं,3
चिकीर्षितम,3
विषण्णः,3
अश्वैर,3
वर्षं,3
उपाजग्मुर,3
सीतायै,3
निपत्य,3
शरणम,3
मङ्गलानि,3
उपगृह्य,3
तवत्कृतेन,3
मह्यम,3
पुष्पिताः,3
सेव्यते,3
परुषम,3
कौशिकं,3
परुषा,3
तत्रैवान्तरधीयत,3
धर्माद,3
परवर्तन्ते,3
वज्रेणेव,3
अभ्यवर्तन्त,3
समादिशत,3
सनात्वा,3
सीदति,3
विधमिष्यन्ति,3
शॊककर्शिताः,3
मनसाप्य,3
नर्दन्तॊ,3
यथातत्त्वं,3
समुत्सृज्य,3
मार्गध्वं,3
सॊपाध्यायः,3
निपातितौ,3
चापे,3
तरिदशा,3
मांसम,3
भविष्यामः,3
घॊरदर्शनाः,3
दीनमना,3
कन्याशतं,3
निरर्थकः,3
पृच्छते,3
समुत्पन्नं,3
विषादेन,3
अपापा,3
परभावेन,3
परमवाजिभिः,3
तापसानां,3
हरॊ,3
विदार्य,3
विषयवासिनः,3
जीवलॊकस्य,3
अश्नाति,3
भॊजनम,3
ऽसया,3
आख्याय,3
आख्यात,3
मुक्ता,3
महेन्द्रसमविक्रमः,3
परवाते,3
बरह्मदण्डेन,3
नरेन्द्राणां,3
आशंसते,3
महारणे,3
सर्वाञ,3
महायज्ञे,3
आगच्छेत,3
सुमन्त्रः,3
रामान,3
महास्वनः,3
गृध्रॊ,3
किंनरा,3
छरुत्वा,3
परचिक्षेप,3
जनौघं,3
रघुनन्दनम,3
भीमः,3
परिश्रान्ता,3
भीमॊ,3
करॊधाच,3
देवान्तकनरान्तकौ,3
यस्यास,3
वयत्यवर्तत,3
चक्रुश,3
आहत्य,3
शॊचितुम,3
सुसुखं,3
चान्यॊन्यम,3
गम्भीरं,3
मूलम,3
वयदारयत,3
भरद्वाजाश्रमे,3
महावीर्यः,3
संपूर्णं,3
दुहितरं,3
नाध्यगच्छत,3
वयवसाय,3
अभिषिञ्चस्व,3
गणैः,3
वनचारिणः,3
आज्ञाप्यॊ,3
मर्यादां,3
महासुरः,3
कृशा,3
सवर्गी,3
गॊप्ता,3
तातस्य,3
निशाचरान,3
आज्ञापयत,3
राजयॊषितः,3
महाभागे,3
शरैश,3
परत्यक्षं,3
नेयं,3
मृधे,3
शर्वरीम,3
यथेन्द्रस्यामरावती,3
करूरकर्मा,3
दुराधर्षा,3
अभिगर्जताम,3
रणाजिरम,3
निर्धनः,3
गृहेषु,3
महास्वनाः,3
बहुशः,3
सहिताव,3
राक्षस्यः,3
राक्षस्यस,3
राक्षस्या,3
वारि,3
गुरॊर,3
नाम्नाहं,3
गुरॊः,3
समतां,3
विनिपातितम,3
धर्मयुक्तम,3
वानरश्रेष्ठ,3
चैषां,3
गरुडॊ,3
हरिष्यति,3
असंगेन,3
पातितॊ,3
काल्यं,3
तयक्ष्ये,3
ऋषयस,3
वरतम,3
वीरस,3
शिरॊभिर,3
शवसन्तॊ,3
भीताः,3
विषं,3
सर्षिसंघः,3
आहुस,3
नागान,3
लवम,2
अनुशॊचतः,2
निष्क्रम्य,2
केशान,2
अर्दयाम,2
निवृत्ता,2
किल्बिषात,2
यात्य,2
शूलहस्तॊ,2
वित्तं,2
सवना,2
सवनम,2
समवेता,2
शङ्किताः,2
उपास्महे,2
पुरस्तान,2
विधिवच,2
भूयश,2
शीघ्रगां,2
मुहूर्तकम,2
बडिशं,2
ऋक्षा,2
चतुर्विधम,2
परशास्ता,2
चर्तुं,2
धूतपापॊ,2
इमान्य,2
तस्यॊरसि,2
मदर्थं,2
सवकृतेन,2
अनुगन्तुं,2
हीयं,2
आचष्ट,2
अस्मासु,2
परिचचार,2
जीवन्त्या,2
निद्रावशम,2
परशस्ताभिः,2
संस्मृत्य,2
एकवेणीधरा,2
दुद्रुविरे,2
परहर्षयेत,2
सवसमये,2
विख्यात,2
विवर्णाङ्गी,2
शतक्रतुर,2
कार्यस्यास्य,2
निबर्हणम,2
काञ्चना,2
परतिविव्याध,2
असितेक्षणे,2
दृश्य,2
परीतिसंयुक्तं,2
सकाशम,2
काञ्चनॊ,2
यॊद्धुकामाः,2
राजसत्कृतः,2
नालं,2
महाक्रतुः,2
यॊद्धुकामा,2
इवांशुभिः,2
सप्तरात्रं,2
कथयिष्यन्ति,2
निजगाद,2
तरिमूर्धा,2
गतयॊर,2
हर्षॊ,2
कार्यसाधने,2
जवलद्भिर,2
हिंसिता,2
हर्षश,2
परमदुर्धर्षं,2
परवृत्तिर,2
परवृत्तिम,2
विरॊधं,2
धृष्टा,2
धृष्टम,2
अतिबलां,2
इवाचलम,2
एति,2
समादधे,2
आविशते,2
मातेव,2
बलवन्तश,2
संभूय,2
सर्वलॊकानां,2
असुरं,2
विवर्णवदनॊ,2
जातरूपमयः,2
बलवन्तॊ,2
इवातुरः,2
तरयस्त्रिंशद,2
पार्थिवेन्द्रस्य,2
हरिस,2
वृक्षाः,2
दीर्घायुषॊ,2
पुष्पितैः,2
पदा,2
दाशरथिं,2
विप्रेन्द्रॊ,2
तयजेत,2
पश्यतॊ,2
अभिवर्तत,2
परविवेशाश्रमं,2
महन,2
परतिपद्यते,2
दासीनां,2
अभ्ययात,2
रॊषम,2
राजर्षिर,2
यॊषिताम,2
लवणार्णवम,2
महीतलात,2
वासे,2
देवताम,2
वास्ति,2
वासस,2
संवर्तयाम,2
वेदिं,2
बलिर,2
वेदिम,2
इन्द्ररिपुं,2
उत्पाद्य,2
सीतादर्शनकाङ्क्षिणः,2
गन्धर्वॊ,2
एवाग्रतः,2
गन्धर्वी,2
भविष्यतः,2
परतिग्रहे,2
गन्धर्वा,2
परहारेण,2
रसायनम,2
परशंससि,2
बराह्मेण,2
रावणेर,2
आराधितः,2
कृतॊदकौ,2
शक्ष्यन्त्य,2
अनुनीता,2
समितपूर्वम,2
भीमकर्मा,2
दितिस,2
रम्यान,2
परभावं,2
वसन्तीं,2
समुत्थितः,2
यमक्षयं;,2
यात्रा,2
परमुदितॊ,2
विश्वमित्रॊ,2
विवाहं,2
गहनगॊचरः,2
विधिः,2
दविपाः,2
गृहेष्व,2
विवाहे,2
चैतान,2
परसार्य,2
रामायणं,2
तस्याहम,2
तस्याहं,2
गच्छामॊ,2
दिवश,2
याभिस,2
वधेनाद्य,2
विंशतिसाहस्रा,2
निरामयम,2
तवत्तॊ,2
भवद्विधाः,2
यथाशास्त्रं,2
राक्षसेन्द्र,2
कर्मैतत,2
चॊदयन्ति,2
वध्यते,2
अवरुह्य,2
पुरतॊ,2
याचे,2
संभाराः,2
उच्चावचं,2
अभिज्ञा,2
शशाङ्केनेव,2
सरावणान,2
सरावणाम,2
काङ्क्षितः,2
काङ्क्षितं,2
निर्घॊषम,2
तरैलॊक्य,2
जयेन,2
दृश्यसे,2
उपकल्पितम,2
हरियमाणायां,2
हुत्वा,2
मूढॊ,2
भूमेर,2
आगमने,2
राजसूनुना,2
दरिद्रॊ,2
हव्यवाहनम,2
विध्वंसितॊ,2
सफुरन्ती,2
महाबलस,2
देवासुरविमर्देषु,2
और्ध्वदेहिकम,2
देवगणैर,2
कान्तारे,2
अवान्मुखॊ,2
एष्यामि,2
महाबलॊ,2
परदीप्तैर,2
वाक्यज्ञा,2
सिंहार्दित,2
वाक्यज्ञः,2
कृच्छ्र,2
सामपूर्वम,2
दशरात्रं,2
दास्यन्ति,2
सज्वालं,2
वीर्यशुल्केति,2
महेष्वासौ,2
महेष्वासॊ,2
समाप्यते,2
शिताः,2
रात्रिम,2
भक्षितं,2
लज्जया,2
परातिष्ठत,2
इहागताः,2
भस्मीकरिष्यतः,2
तयजति,2
निर्यातितं,2
गुप्त्यर्थं,2
तापसॊ,2
इष्टभागिनं;,2
एवैष,2
विशिष्यते,2
वसन्ते,2
तरस्विनाम,2
अकारणात,2
उच्चावचैर,2
निपतन्तु,2
निष्क्रमस्वेति,2
शक्नॊमि,2
खरचित्तानुवर्तिनाम,2
षॊडश,2
निवेशनं,2
हेतुम,2
हेतुस,2
यवीयान,2
आर्ताः,2
भगिन्याः,2
शत्रवः,2
शिलॊच्चयम,2
परजापतिम,2
विमुञ्चन्तॊ,2
नाशंसे,2
इवाम्भसः,2
भारं,2
पादच्छाया,2
युगपत,2
आहारं,2
सर्प,2
तहा,2
परहृष्य,2
कूटैश,2
सत्यवाक,2
समभिचक्राम,2
रामपादाव,2
हर्तारं,2
भीमाक्षम,2
वैनतेयस्य,2
युध्यस्व,2
वनिते,2
परपात,2
वयथिताश,2
सौभ्रात्रं,2
मातुश,2
हिरण्मयान,2
दीपयन्न,2
शॊकाभितप्तस्य,2
बाणेनैकेन,2
रौद्रता,2
अश्वमेधे,2
दृप्तं,2
हतैश,2
सत्यपराक्रम,2
आनयध्वं,2
छागस्य,2
अरिष्टम,2
सुहृन,2
पार्श्वेन,2
राममहिषी,2
बुद्धिमतां,2
गिरिगह्वरम,2
सुखिनी,2
सुखिनॊ,2
गिरिगह्वरे,2
सुस्निग्धं,2
समुपस्थिते,2
उपपादय,2
बभञ्जुश,2
अकार्यं,2
जटामण्डलधारिणम,2
परतप्त,2
एवानुचिन्तयन,2
वायुमार्गानुसारिभिः,2
यशस्यं,2
समर्थश,2
अदृश्यः,2
परीतिकरं,2
सवरान,2
धनुष्पाणिं,2
दुरात्मा,2
राममाता,2
अराजके,2
परशंसथ,2
सहानेन,2
पुरुषाणां,2
शरीमती,2
गर्जन्ती,2
समीकृताः,2
बहुमानाच,2
नदीकूलम,2
जटाचीरधरॊ,2
अग्नेः,2
गर्जन्तश,2
वत्स्यति,2
नद्रजित,2
पराणॊ,2
ऽसमिंस,2
वस्त्रं,2
धर्मस्य,2
अतिरिच्यते,2
पर्वतस्येव,2
पराणम,2
समस्ता,2
वाल्मीकेः,2
परमः,2
सुदुष्करम,2
मंस्यते,2
गात्रम,2
गात्रे,2
नयाय्यं,2
निजघ्नुस,2
भॊक्ष्यते,2
सधनुः,2
धृताम,2
जातस,2
मांसशॊणितभॊजनाः,2
पूर्णानि,2
नमुचिर,2
परवक्तुम,2
तवयैव,2
पलवगर्षभः,2
युयुत्सवः,2
चलनं,2
अभिसंवृतम,2
विनयज्ञॊ,2
दुष्यन्ति,2
विष्णुत्वम,2
बहुमतं,2
बन्धुः,2
सथापितश,2
मित्राणि,2
आनिन्युर,2
धर्मज्ञश,2
भवांश,2
शक्याः,2
पौलॊमीव,2
जीवेयम,2
दुर्दर्शं,2
नातिवर्तते,2
अश्रु,2
मनुजर्षभः,2
पातु,2
भिन्नानि,2
उत्सृज,2
सहितः,2
परासं,2
सहितस,2
भार्यापहारिणम,2
पिब,2
पुष्पवर्षाणि,2
वानरराक्षसाः,2
पवनॊ,2
शशंसुस,2
पवनः,2
विनिःसृताः,2
सुमहायशाः,2
इच्छन्तीं,2
खरैः,2
सेनायाः,2
यतस्व,2
निदधे,2
दविजांश,2
गरीयसीम,2
गौतमस्य,2
उपायं,2
सुप्रीतेनान्तरात्मना,2
करॊधसंयुक्तॊ,2
मूर्छितॊ,2
युध्यामॊ,2
दविजसत्तमाः,2
विश्रुताः,2
वरिष्ठ,2
यौवराज्याभिषेचनम,2
शुभलक्षणम,2
करुद्धैर,2
उद्यतस,2
विहंगम,2
इवाचिन्त्यं,2
वशगा,2
कर्णे,2
समग्रा,2
सवस्तिमान,2
ससैन्यः,2
मनॊः,2
निषेदुस,2
निषेदुः,2
संमता,2
बरह्मर्षिं,2
वैवस्वत,2
सूर्यसंकाशैर,2
सूर्यसंकाशैः,2
धनाध्यक्षॊ,2
केषां,2
वालव्यजनम,2
तवास्ति,2
पराप्तां,2
दानवैर,2
कामवशं,2
पादपैश,2
इवाचलाः,2
कृत्येषु,2
बधिष्यामि,2
छृणॊमि,2
अतिकायस्य,2
मेरुर,2
पयॊदान्ते,2
विवेशान्तःपुरं,2
कुमाराव,2
विधास्यामि,2
विभॊः,2
शरीरस्य,2
अङ्गुलीयम,2
तरैलॊक्यसुन्दरी,2
रहितां,2
विज्ञाने,2
सभ्रातृभार्यस्य,2
आगन्तव्यं,2
आयत्तम,2
आयत्ता,2
मनॊगतम,2
निकृत्ता,2
शिवाम,2
सुसत्कृतम,2
निद्राबलपराजिता,2
विभूषणम,2
दुष्कृतम,2
सथित्वा,2
दरवन्ति,2
अपारम,2
कारुण्यम,2
अवाक्शिरा,2
कारुण्यं,2
वत्स्यन्ति,2
भॊक्तुं,2
भरातुस,2
आनयन्तु,2
भयत्रस्ताः,2
सुवेलं,2
तापसांस,2
इवासीनं,2
गुह्यकाश,2
महिष्या,2
सुदारुणे,2
अदितेस,2
नष्टाः,2
विघ्नं,2
विघ्नम,2
उद्यॊजयाम,2
संगतॊ,2
पाशहस्तम,2
आवर्तयत,2
मन्त्रिणां,2
मधुरस्वनम,2
रामपादौ,2
भुञ्जते,2
सदसि,2
रामसंदर्शनाद,2
कृतात्मना,2
सुग्रीववशगॊ,2
निर्भयाः,2
सेनापतिं,2
सेनापतिः,2
सेनापतिश,2
सेनापतिम,2
कुलपांसनी,2
चाभवन,2
अग्नितेजसः,2
समुपाहरत,2
वानरी,2
मॊहिताः,2
उग्रतपसां,2
उपैष्यति,2
सकलं,2
कुम्भम,2
कामाद,2
पूर्व,2
अर्कप्रभा,2
कुम्भं,2
चिन्त्या,2
विभूषिता,2
विरूपकरणं,2
अनुप्राप्ता,2
पल्लवकॊमलौ,2
अभ्यद्रवन,2
शक्तिभिस,2
कीर्त्यते,2
सेन्द्रा,2
पालिता,2
भूषणानां,2
मयैतत,2
नीलश,2
कथाम,2
संशये,2
लप्स्यते,2
यावदन्तं,2
मनॊज्ञा,2
सुरेश्वरम,2
उपावर्तत,2
घनापाये,2
सारणम,2
वज्रपाणिर,2
ददंशुश,2
